660,上海,1113,14,4,3,2,美食,休闲食品,生鲜水果
661,北京,479,18,3,3,2,美食,火锅,其它火锅
662,杭州,815,5,3,2,0,美食,小吃,面点
663,上海,709,4,3,3,2,美食,休闲茶饮,奶茶
664,哈尔滨,397,15,3,6,2,美食,快餐,西式快餐
665,杭州,1093,20,1,2,1,美食,中餐,江浙菜
666,成都,816,15,2,3,1,美食,快餐,西式快餐
667,杭州,287,11,1,5,0,美食,快餐,中式快餐
668,杭州,283,16,1,10,2,美食,快餐,西式快餐
669,佛山,1143,7,2,2,0,美食,小吃,米粉/米线
670,苏州,306,12,3,9,2,美食,快餐,西式快餐
672,杭州,523,16,3,2,0,美食,烘焙糕点,蛋糕
674,深圳,165,2,0,3,0,美食,快餐,中式快餐
675,梧州,164,4,3,6,2,美食,快餐,西式快餐
676,上海,414,13,3,7,2,美食,快餐,西式快餐
677,深圳,1109,8,2,2,1,美食,烘焙糕点,面包
680,厦门,21,2,2,0,0,美食,中餐,台湾菜
681,福州,765,15,2,5,2,美食,快餐,西式快餐
683,广州,552,20,1,2,0,美食,中餐,闽菜
684,沈阳,598,7,4,4,2,美食,快餐,西式快餐
686,上海,519,9,3,5,2,美食,休闲茶饮,饮品/甜点
689,上海,417,18,2,4,2,美食,快餐,中式快餐
692,日照,103,13,3,10,2,美食,快餐,西式快餐
693,武汉,557,5,2,0,0,美食,中餐,湘菜
694,上海,924,11,1,1,0,美食,快餐,中式快餐
695,杭州,264,20,3,9,2,美食,中餐,西北菜
697,南京,52,2,4,1,0,美食,快餐,西式快餐
699,上海,906,5,1,1,0,美食,快餐,中式快餐
700,南京,739,1,4,1,0,美食,烘焙糕点,蛋糕
701,南京,469,10,1,1,0,美食,快餐,中式快餐
702,杭州,250,11,3,5,1,美食,快餐,西式快餐
703,大连,495,3,3,3,0,美食,快餐,中式快餐
704,成都,641,6,4,8,2,美食,休闲茶饮,饮品/甜点
705,杭州,740,20,3,3,2,美食,其他美食,西餐
706,杭州,927,14,2,0,0,美食,快餐,中式快餐
707,深圳,991,11,0,1,0,美食,火锅,麻辣烫/串串香
708,深圳,281,10,2,7,2,美食,快餐,西式快餐
709,上海,921,17,2,3,1,美食,小吃,面点
710,深圳,991,11,3,8,2,美食,快餐,西式快餐
711,台州,926,15,3,1,0,美食,快餐,中式快餐
713,上海,420,10,2,4,2,美食,快餐,中式快餐
715,南京,149,13,3,19,2,美食,快餐,西式快餐
716,南京,680,11,2,2,2,美食,快餐,中式快餐
717,南京,434,4,3,3,0,美食,休闲茶饮,奶茶
718,合肥,374,3,2,1,0,美食,休闲食品,生鲜水果
721,南昌,179,1,2,1,0,美食,休闲食品,其它休闲食品
722,杭州,378,8,3,3,0,美食,小吃,面点
723,上海,554,8,3,4,0,美食,休闲茶饮,饮品/甜点
724,惠州,1074,11,3,3,2,美食,快餐,西式快餐
725,金华,3,11,4,2,2,美食,休闲茶饮,饮品/甜点
726,天津,992,9,4,6,2,美食,烘焙糕点,蛋糕
727,深圳,531,20,0,6,2,美食,烧烤,中式烧烤
729,扬州,806,13,3,15,2,美食,快餐,西式快餐
732,温州,1129,6,3,2,1,美食,休闲茶饮,奶茶
733,福州,425,1,3,1,0,美食,休闲食品,其它休闲食品
734,北京,968,15,3,6,2,美食,快餐,西式快餐
735,南宁,1137,5,3,1,0,美食,小吃,米粉/米线
737,广州,132,9,2,17,2,美食,快餐,西式快餐
738,温州,80,12,3,4,0,美食,烘焙糕点,蛋糕
740,杭州,871,17,3,4,2,美食,快餐,西式快餐
742,上海,417,4,3,4,0,美食,烘焙糕点,蛋糕
744,徐州,373,9,3,5,2,美食,快餐,西式快餐
745,上海,679,5,1,1,0,美食,小吃,面点
746,广州,235,9,3,5,2,美食,快餐,西式快餐
748,长沙,511,8,4,5,0,美食,休闲茶饮,奶茶
750,宁波,891,13,3,9,2,美食,快餐,西式快餐
751,南京,107,2,4,1,0,美食,休闲茶饮,奶茶
752,深圳,991,15,4,2,0,美食,休闲茶饮,奶茶
753,济南,767,11,3,4,2,美食,快餐,西式快餐
754,杭州,827,2,4,0,0,美食,休闲食品,生鲜水果
756,杭州,760,9,3,3,2,美食,烘焙糕点,蛋糕
759,上海,882,5,4,2,0,美食,休闲茶饮,奶茶
760,武汉,259,1,3,4,0,美食,休闲茶饮,饮品/甜点
761,深圳,194,14,0,1,0,美食,快餐,中式快餐
763,绍兴,167,3,3,3,0,美食,小吃,熟食
764,绍兴,167,9,3,1,1,美食,烘焙糕点,面包
765,上海,255,7,3,3,2,美食,休闲茶饮,饮品/甜点
767,汕尾,467,13,3,5,2,美食,快餐,西式快餐
768,金华,53,5,4,1,0,美食,休闲食品,零食
769,杭州,834,11,2,3,2,美食,快餐,西式快餐
770,杭州,349,7,3,2,1,美食,休闲茶饮,饮品/甜点
771,南宁,336,6,3,4,2,美食,快餐,西式快餐
772,天津,625,15,4,5,2,美食,烘焙糕点,面包
773,南京,919,13,3,11,2,美食,快餐,西式快餐
775,北京,713,10,3,11,2,美食,快餐,西式快餐
777,杭州,1094,6,0,2,0,美食,快餐,中式快餐
778,上海,937,11,2,1,0,美食,小吃,其它小吃
779,宁波,252,1,3,2,0,美食,休闲茶饮,奶茶
781,扬州,1000,13,3,13,2,美食,快餐,西式快餐
782,清远,97,10,3,3,2,美食,快餐,西式快餐
783,济南,934,7,3,1,0,美食,快餐,中式快餐
784,株洲,308,15,2,6,2,美食,快餐,西式快餐
786,济宁,463,15,4,4,2,美食,快餐,西式快餐
788,北京,614,1,3,5,1,美食,快餐,中式快餐
789,上海,1032,11,3,6,1,美食,快餐,西式快餐
790,杭州,287,6,3,1,1,美食,小吃,面点
791,成都,208,12,3,8,2,美食,快餐,西式快餐
794,武汉,737,2,0,0,0,美食,快餐,中式快餐
795,上海,1127,15,2,1,0,美食,中餐,粤菜
796,广州,36,9,3,2,0,美食,休闲茶饮,奶茶
797,铜陵,454,14,3,7,2,美食,快餐,西式快餐
798,北京,402,10,2,2,0,美食,快餐,中式快餐
799,苏州,790,20,4,6,2,美食,火锅,川味/重庆火锅
800,上海,545,6,4,5,0,美食,休闲茶饮,奶茶
801,武汉,278,3,3,1,0,美食,休闲茶饮,奶茶
802,厦门,620,19,0,4,2,美食,其他美食,西餐
803,武汉,117,1,2,0,0,美食,小吃,其它小吃
804,北京,564,17,4,2,0,美食,小吃,其它小吃
807,佛山,648,9,2,3,2,美食,快餐,西式快餐
808,武汉,524,13,1,18,2,美食,快餐,西式快餐
810,北京,42,9,2,1,0,美食,快餐,中式快餐
811,上海,1032,20,2,1,0,美食,中餐,粤菜
812,杭州,378,1,3,3,0,美食,快餐,中式快餐
813,北京,580,9,4,4,2,美食,休闲茶饮,饮品/甜点
817,上海,157,6,3,3,0,美食,烘焙糕点,蛋糕
818,上海,937,10,3,1,0,美食,烧烤,中式烧烤
819,北京,652,19,3,2,0,美食,烧烤,其它烧烤
822,杭州,688,20,3,1,0,美食,其他美食,西餐
824,上海,1065,18,3,1,0,美食,快餐,中式快餐
826,北京,1037,8,3,2,0,美食,快餐,西式快餐
828,南京,680,7,2,3,2,美食,快餐,中式快餐
829,杭州,521,7,2,9,0,美食,休闲食品,生鲜水果
830,哈尔滨,369,13,3,6,2,美食,快餐,西式快餐
831,南京,399,7,4,6,0,美食,休闲茶饮,奶茶
833,温州,61,16,2,1,2,美食,休闲食品,零食
834,上海,898,18,3,3,0,美食,其他美食,日韩料理
835,南京,1126,3,3,0,0,美食,烘焙糕点,其它烘焙糕点
837,成都,732,9,1,1,0,美食,中餐,川菜
840,武汉,812,12,2,6,2,美食,快餐,西式快餐
841,上海,679,12,4,2,2,美食,休闲食品,生鲜水果
842,上海,542,15,2,1,1,美食,快餐,西式快餐
844,武汉,653,19,2,6,1,美食,其他美食,西餐
847,杭州,523,11,3,3,0,美食,休闲茶饮,奶茶
848,深圳,862,9,3,11,2,美食,快餐,西式快餐
849,杭州,250,4,2,2,0,美食,小吃,其它小吃
850,杭州,40,15,1,20,2,美食,快餐,西式快餐
852,武汉,605,20,2,11,1,美食,其他美食,西餐
853,郑州,957,13,3,8,2,美食,快餐,西式快餐
855,北京,199,19,3,1,1,美食,其他美食,西餐
857,温州,693,20,2,1,0,美食,火锅,其它火锅
858,上海,639,9,2,1,0,美食,小吃,其它小吃
859,上海,1033,9,2,2,0,美食,休闲食品,生鲜水果
861,杭州,520,14,3,3,2,美食,烘焙糕点,蛋糕
862,上海,907,7,3,8,2,美食,休闲茶饮,饮品/甜点
863,杭州,850,7,3,0,0,美食,休闲食品,生鲜水果
867,北京,86,6,2,3,2,美食,快餐,中式快餐
868,苏州,933,9,3,3,0,美食,小吃,米粉/米线
870,苏州,312,16,3,7,0,美食,休闲食品,生鲜水果
871,舟山,628,10,2,2,2,美食,快餐,中式快餐
872,武汉,606,2,1,2,0,美食,快餐,中式快餐
873,上海,358,11,4,1,0,美食,快餐,中式快餐
876,福州,851,2,3,2,0,美食,烘焙糕点,蛋糕
877,武汉,1145,11,3,17,2,美食,快餐,西式快餐
879,深圳,305,12,0,2,0,美食,小吃,面点
881,上海,185,9,3,4,2,美食,休闲茶饮,饮品/甜点
882,淮安,1118,16,3,2,0,美食,休闲食品,零食
883,上海,497,5,3,1,0,美食,烘焙糕点,蛋糕
884,杭州,181,6,0,2,0,美食,快餐,中式快餐
885,武汉,65,20,4,9,2,美食,火锅,川味/重庆火锅
886,杭州,523,7,3,3,0,美食,快餐,中式快餐
887,武汉,435,20,1,6,2,美食,其他美食,西餐
888,成都,637,9,1,1,0,美食,小吃,面点
890,湛江,994,11,3,4,2,美食,快餐,西式快餐
891,杭州,264,9,3,20,2,美食,快餐,西式快餐
892,嘉兴,183,7,1,1,0,美食,快餐,中式快餐
893,三亚,404,16,2,5,2,美食,快餐,西式快餐
895,上海,924,16,3,1,0,美食,快餐,中式快餐
897,杭州,941,14,3,20,2,美食,快餐,西式快餐
898,深圳,79,6,2,2,2,美食,快餐,中式快餐
902,成都,816,7,3,4,2,美食,休闲茶饮,饮品/甜点
903,北京,836,11,4,1,2,美食,烘焙糕点,蛋糕
904,南京,633,20,3,3,0,美食,其他美食,日韩料理
907,青岛,645,5,4,4,1,美食,休闲茶饮,饮品/甜点
909,南京,434,13,3,8,2,美食,快餐,西式快餐
910,上海,1032,6,4,6,0,美食,休闲茶饮,奶茶
911,南昌,1144,12,2,6,2,美食,快餐,西式快餐
912,西安,942,5,2,2,0,美食,小吃,其它小吃
913,广州,552,8,3,3,0,美食,休闲茶饮,奶茶
914,杭州,954,17,3,1,0,美食,快餐,中式快餐
916,武汉,653,6,3,10,2,美食,快餐,西式快餐
918,武汉,605,8,2,2,0,美食,小吃,面点
919,上海,554,19,0,1,0,美食,其他美食,日韩料理
920,上海,642,8,4,1,0,美食,休闲茶饮,饮品/甜点
921,漳州,307,2,1,1,0,美食,快餐,中式快餐
922,苏州,196,16,3,3,0,美食,小吃,其它小吃
923,厦门,1103,9,3,1,0,美食,休闲茶饮,饮品/甜点
924,武汉,117,2,0,0,0,美食,快餐,中式快餐
925,北京,996,4,3,1,0,美食,快餐,中式快餐
926,青岛,677,14,3,7,2,美食,快餐,西式快餐
927,武汉,905,10,3,2,2,美食,中餐,川菜
928,深圳,49,7,1,3,2,美食,快餐,中式快餐
929,威海,108,14,3,5,2,美食,快餐,西式快餐
930,武汉,903,2,2,0,0,美食,火锅,麻辣烫/串串香
931,北京,375,8,3,2,0,美食,休闲食品,生鲜水果
932,杭州,286,9,2,3,1,美食,快餐,中式快餐
933,杭州,264,5,3,2,1,美食,烘焙糕点,蛋糕
935,北京,512,8,2,3,2,美食,快餐,中式快餐
936,上海,1023,20,2,1,2,美食,烧烤,中式烧烤
937,成都,816,12,3,5,0,美食,烘焙糕点,其它烘焙糕点
939,杭州,815,3,3,1,0,美食,烘焙糕点,其它烘焙糕点
942,长沙,193,7,3,1,0,美食,烘焙糕点,面包
943,苏州,902,6,2,3,0,美食,小吃,其它小吃
944,合肥,337,9,3,1,2,美食,烘焙糕点,其它烘焙糕点
945,郑州,960,10,0,2,0,美食,快餐,中式快餐
948,北京,1108,5,3,1,0,美食,小吃,其它小吃
949,青岛,206,16,3,2,0,美食,小吃,米粉/米线
951,上海,554,4,2,2,0,美食,小吃,面点
952,大连,495,11,3,1,0,美食,烘焙糕点,其它烘焙糕点
953,上海,507,15,4,3,0,美食,小吃,面点
954,绍兴,219,2,4,1,0,美食,小吃,其它小吃
956,宁波,245,17,3,1,0,美食,休闲食品,其它休闲食品
958,深圳,562,3,0,2,0,美食,火锅,其它火锅
959,杭州,521,5,2,4,0,美食,休闲食品,零食
960,南京,284,1,3,1,0,美食,小吃,面点
961,北京,610,10,3,14,2,美食,快餐,西式快餐
962,嘉兴,395,17,3,3,0,美食,休闲食品,零食
963,上海,1127,16,1,1,0,美食,快餐,中式快餐
964,南京,469,9,2,5,0,美食,小吃,其它小吃
965,广州,173,15,2,2,2,美食,休闲食品,生鲜水果
966,苏州,933,3,3,2,0,美食,小吃,面点
967,南京,680,5,2,2,0,美食,小吃,面点
969,温州,1129,20,1,3,2,美食,中餐,江浙菜
972,金华,1158,14,3,14,2,美食,快餐,西式快餐
974,武汉,608,1,3,0,0,美食,小吃,熟食
975,广州,36,11,2,5,2,美食,快餐,西式快餐
977,广州,746,6,1,3,0,美食,快餐,中式快餐
980,长沙,646,9,3,4,2,美食,快餐,西式快餐
981,武汉,524,11,2,2,2,美食,中餐,川菜
982,上海,420,17,2,2,1,美食,快餐,中式快餐
983,北京,222,5,1,1,0,美食,休闲食品,生鲜水果
984,天津,728,9,4,8,2,美食,休闲茶饮,饮品/甜点
987,上海,1032,18,3,1,0,美食,汤/粥/煲/砂锅/炖菜,粥
989,杭州,1120,15,3,2,0,美食,小吃,面点
990,苏州,400,10,3,9,2,美食,快餐,西式快餐
992,武汉,510,5,2,2,0,美食,快餐,中式快餐
993,上海,417,9,2,1,0,美食,小吃,其它小吃
994,嘉兴,938,11,3,1,1,美食,休闲茶饮,奶茶
996,北京,601,9,2,3,0,美食,休闲食品,生鲜水果
997,绍兴,219,2,3,2,0,美食,小吃,米粉/米线
999,深圳,991,7,3,9,2,美食,快餐,西式快餐
1000,广州,552,20,1,4,2,美食,中餐,川菜
1001,合肥,838,20,0,1,0,美食,中餐,江浙菜
1002,北京,113,10,3,1,0,美食,休闲茶饮,冰激凌
1003,杭州,264,18,2,0,0,美食,中餐,其它地方菜
1004,广州,590,3,2,1,0,美食,休闲食品,其它休闲食品
1005,杭州,485,1,4,0,0,美食,小吃,面点
1008,成都,637,20,2,2,0,美食,火锅,麻辣烫/串串香
1009,杭州,850,3,3,2,1,美食,休闲茶饮,饮品/甜点
1010,北京,517,6,4,1,0,美食,小吃,其它小吃
1012,苏州,933,7,3,1,0,美食,快餐,中式快餐
1014,南京,715,11,1,1,0,美食,快餐,中式快餐
1015,温州,442,11,3,0,0,美食,休闲食品,生鲜水果
1016,宁波,786,19,3,0,0,美食,休闲食品,生鲜水果
1019,舟山,169,9,2,3,2,美食,快餐,中式快餐
1023,葫芦岛,282,14,3,4,2,美食,快餐,西式快餐
1026,广州,156,17,2,3,0,美食,休闲食品,其它休闲食品
1027,武汉,945,11,3,3,0,美食,快餐,中式快餐
1029,杭州,181,9,3,2,0,美食,小吃,面点
1030,北京,1130,14,4,3,2,美食,烘焙糕点,面包
1031,青岛,769,19,3,2,0,美食,中餐,其它地方菜
1032,杭州,1097,14,4,4,2,美食,休闲食品,生鲜水果
1033,深圳,981,13,3,3,2,美食,快餐,西式快餐
1034,太原,619,9,3,6,2,美食,快餐,西式快餐
1035,南京,673,13,3,12,2,美食,快餐,西式快餐
1036,武汉,213,4,3,2,0,美食,烘焙糕点,面包
1037,深圳,596,9,3,5,2,美食,快餐,西式快餐
1040,西安,75,7,3,2,0,美食,休闲茶饮,饮品/甜点
1043,武汉,1081,9,3,6,2,美食,快餐,西式快餐
1044,武汉,435,10,2,1,2,美食,中餐,川菜
1047,深圳,194,5,0,1,0,美食,快餐,中式快餐
1049,深圳,531,7,3,5,2,美食,快餐,西式快餐
1050,南通,127,2,3,1,0,美食,休闲食品,生鲜水果
1051,上海,497,15,3,2,2,美食,休闲食品,生鲜水果
1054,南京,1106,2,4,1,0,美食,休闲茶饮,奶茶
1055,南京,172,4,4,3,0,美食,休闲茶饮,奶茶
1056,上海,709,4,3,4,2,美食,休闲茶饮,奶茶
1057,杭州,592,11,0,1,0,美食,快餐,中式快餐
1058,南昌,179,1,3,2,0,美食,休闲茶饮,冰激凌
1059,苏州,220,15,2,2,0,美食,休闲食品,生鲜水果
1060,广州,853,2,2,1,0,美食,烘焙糕点,面包
1061,广州,541,11,2,12,2,美食,快餐,西式快餐
1062,天津,992,9,4,6,2,美食,快餐,西式快餐
1065,武汉,435,1,3,1,0,美食,小吃,面点
1066,北京,1101,9,3,6,2,美食,快餐,西式快餐
1067,福州,851,2,1,1,0,美食,休闲食品,生鲜水果
1068,上海,609,13,2,2,1,美食,快餐,中式快餐
1071,宁波,764,2,2,2,0,美食,休闲食品,生鲜水果
1073,南京,73,12,4,1,0,美食,中餐,其它地方菜
1074,上海,134,7,3,2,0,美食,小吃,其它小吃
1075,台州,755,11,2,3,1,美食,快餐,中式快餐
1076,苏州,310,12,3,1,0,美食,休闲食品,其它休闲食品
1077,长沙,26,14,3,2,2,美食,快餐,西式快餐
1078,福州,851,2,4,1,0,美食,小吃,其它小吃
1079,沈阳,598,12,4,7,2,美食,快餐,西式快餐
1082,深圳,332,19,4,1,0,美食,其他美食,西餐
1083,成都,232,3,3,3,0,美食,休闲食品,生鲜水果
1084,南通,27,14,3,6,2,美食,快餐,西式快餐
1085,南昌,1131,10,3,5,2,美食,快餐,西式快餐
1086,北京,322,12,3,3,0,美食,休闲食品,生鲜水果
1087,北京,1038,20,3,4,1,美食,中餐,江浙菜
1088,上海,725,10,3,1,1,美食,烘焙糕点,面包
1089,上海,809,16,3,1,2,美食,休闲茶饮,饮品/甜点
1091,济南,824,4,2,2,1,美食,快餐,中式快餐
1092,上海,315,11,3,7,2,美食,快餐,西式快餐
1093,武汉,1024,5,0,1,0,美食,其他美食,其他餐饮美食
1094,上海,466,13,3,7,2,美食,快餐,西式快餐
1096,上海,639,10,3,1,0,美食,快餐,中式快餐
1097,东营,477,14,2,4,2,美食,快餐,西式快餐
1098,武汉,85,1,2,1,0,美食,快餐,中式快餐
1099,广州,155,17,2,2,0,美食,中餐,西北菜
1100,上海,489,18,4,2,0,美食,休闲茶饮,饮品/甜点
1101,苏州,745,13,3,6,2,美食,快餐,西式快餐
1102,广州,1076,10,3,7,2,美食,快餐,西式快餐
1103,温州,936,2,3,1,0,美食,休闲食品,零食
1105,杭州,250,7,3,2,0,美食,小吃,熟食
1106,成都,112,1,2,0,0,美食,快餐,中式快餐
1107,湖州,885,6,3,1,0,美食,休闲茶饮,奶茶
1108,南京,1126,20,4,6,2,美食,火锅,川味/重庆火锅
1109,北京,772,12,3,8,2,美食,快餐,西式快餐
1110,杭州,286,14,3,3,0,美食,小吃,面点
1112,深圳,1028,11,2,7,2,美食,快餐,西式快餐
1114,上海,943,1,4,1,0,美食,小吃,面点
1115,北京,388,12,1,2,2,美食,快餐,中式快餐
1117,广州,11,9,3,8,2,美食,快餐,西式快餐
1118,杭州,1093,15,3,4,2,美食,小吃,其它小吃
1119,杭州,378,16,3,1,0,美食,小吃,米粉/米线
1120,青岛,325,13,3,4,2,美食,快餐,西式快餐
1121,厦门,955,13,2,11,2,美食,快餐,西式快餐
1122,珠海,719,2,4,4,0,美食,休闲食品,其它休闲食品
1124,武汉,416,10,3,4,1,美食,休闲茶饮,冰激凌
1125,广州,47,14,1,14,2,美食,快餐,西式快餐
1126,淮安,963,13,3,6,2,美食,快餐,西式快餐
1127,福州,611,12,3,2,2,美食,烘焙糕点,面包
1128,武汉,290,16,3,3,2,美食,小吃,其它小吃
1129,南昌,591,15,2,6,2,美食,快餐,西式快餐
1130,温州,174,9,3,1,0,美食,休闲食品,生鲜水果
1131,济南,443,2,3,2,1,美食,快餐,中式快餐
1134,长沙,1138,13,2,6,2,美食,快餐,西式快餐
1135,苏州,1147,12,3,11,2,美食,快餐,西式快餐
1138,南京,1126,8,3,2,0,美食,小吃,面点
1139,佛山,88,12,2,6,2,美食,快餐,西式快餐
1140,上海,1032,15,3,2,0,美食,汤/粥/煲/砂锅/炖菜,砂锅/煲类/炖菜
1141,济南,111,4,3,2,0,美食,小吃,米粉/米线
1142,石家庄,703,19,3,2,0,美食,中餐,其它地方菜
1143,温州,693,4,4,3,0,美食,休闲茶饮,奶茶
1145,上海,247,10,3,1,0,美食,烘焙糕点,面包
1147,南京,680,9,1,3,0,美食,休闲食品,生鲜水果
1149,南昌,886,6,2,1,0,美食,快餐,西式快餐
1151,深圳,734,9,2,8,2,美食,快餐,西式快餐
1152,上海,1116,10,3,4,0,美食,烘焙糕点,面包
1153,上海,1065,8,3,6,2,美食,快餐,西式快餐
1154,常州,390,6,2,1,0,美食,快餐,中式快餐
1155,温州,442,15,3,1,0,美食,休闲食品,生鲜水果
1157,北京,1043,5,2,1,0,美食,小吃,其它小吃
1159,杭州,521,15,2,2,0,美食,中餐,东北菜
1161,泉州,147,12,2,3,2,美食,快餐,西式快餐
1162,上海,519,10,3,1,0,美食,烘焙糕点,蛋糕
1163,上海,1032,16,3,1,0,美食,小吃,面点
1164,大连,16,6,4,4,2,美食,休闲茶饮,饮品/甜点
1165,广州,568,11,2,7,2,美食,快餐,西式快餐
1166,苏州,470,12,3,6,2,美食,快餐,西式快餐
1169,温州,211,16,1,3,0,美食,休闲食品,生鲜水果
1171,淮安,959,14,2,5,2,美食,快餐,西式快餐
1172,温州,585,20,1,3,2,美食,其他美食,西餐
1173,杭州,895,15,3,3,1,美食,快餐,西式快餐
1175,西安,487,6,3,3,0,美食,小吃,其它小吃
1177,杭州,978,11,3,3,0,美食,休闲食品,生鲜水果
1178,福州,122,5,1,2,0,美食,快餐,中式快餐
1179,南昌,964,3,3,1,0,美食,小吃,米粉/米线
1180,杭州,1093,9,3,3,1,美食,烘焙糕点,面包
1181,绍兴,615,15,3,12,2,美食,快餐,西式快餐
1182,深圳,531,8,3,2,0,美食,休闲茶饮,奶茶
1184,武汉,606,5,3,4,0,美食,休闲茶饮,奶茶
1185,武汉,209,1,1,0,0,美食,快餐,中式快餐
1187,镇江,372,13,3,5,2,美食,快餐,西式快餐
1188,武汉,737,1,3,2,0,美食,休闲茶饮,奶茶
1189,郑州,1151,1,3,0,0,美食,中餐,其它地方菜
1190,苏州,314,13,3,18,2,美食,快餐,西式快餐
1192,北京,430,18,3,3,2,美食,火锅,其它火锅
1193,上海,642,7,4,1,0,美食,休闲茶饮,奶茶
1195,温州,1006,14,2,6,2,美食,快餐,西式快餐
1197,北京,1096,10,3,10,2,美食,快餐,西式快餐
1198,上海,643,15,3,2,2,美食,休闲食品,生鲜水果
1201,宁波,436,7,3,4,0,美食,休闲食品,生鲜水果
1202,江门,1016,6,2,3,2,美食,快餐,西式快餐
1203,上海,153,5,3,4,2,美食,休闲茶饮,奶茶
1205,绍兴,634,4,4,2,0,美食,休闲食品,生鲜水果
1207,天津,1004,12,3,5,2,美食,快餐,西式快餐
1208,福州,226,15,3,3,1,美食,快餐,西式快餐
1209,上海,153,19,1,1,0,美食,中餐,粤菜
1210,南宁,804,15,2,4,2,美食,快餐,西式快餐
1211,南京,399,8,3,9,2,美食,快餐,西式快餐
1213,北京,86,11,3,6,2,美食,烘焙糕点,面包
1214,上海,255,7,1,0,0,美食,中餐,上海本帮菜
1216,武汉,653,8,1,1,0,美食,快餐,中式快餐
1217,西安,171,15,2,10,2,美食,快餐,西式快餐
1219,西安,1020,8,3,4,2,美食,快餐,西式快餐
1221,合肥,814,5,4,7,0,美食,休闲茶饮,奶茶
1222,成都,274,9,1,2,0,美食,快餐,中式快餐
1223,上海,1127,6,3,1,0,美食,其他美食,日韩料理
1224,无锡,805,14,2,5,2,美食,快餐,西式快餐
1225,深圳,195,5,1,1,0,美食,快餐,中式快餐
1230,南京,1155,2,4,1,0,美食,小吃,米粉/米线
1233,长沙,618,9,3,3,2,美食,快餐,西式快餐
1234,郑州,549,6,3,4,2,美食,快餐,西式快餐
1235,南京,172,8,2,1,0,美食,快餐,中式快餐
1237,北京,1099,11,3,5,2,美食,快餐,西式快餐
1240,武汉,85,1,2,0,0,美食,快餐,中式快餐
1241,上海,1054,6,4,2,0,美食,休闲茶饮,奶茶
1242,绍兴,214,6,2,2,2,美食,快餐,中式快餐
1243,西安,1156,1,3,1,0,美食,休闲茶饮,奶茶
1244,武汉,825,12,3,14,2,美食,快餐,西式快餐
1246,杭州,1093,14,2,2,0,美食,快餐,其它快餐
1247,苏州,902,7,3,3,0,美食,快餐,中式快餐
1249,杭州,520,12,3,4,2,美食,快餐,中式快餐
1251,杭州,124,7,3,3,0,美食,休闲食品,生鲜水果
1252,南京,680,16,3,4,2,美食,小吃,其它小吃
1255,黄山,25,16,2,5,2,美食,快餐,西式快餐
1258,杭州,485,2,4,3,1,美食,休闲茶饮,饮品/甜点
1259,宜昌,1084,10,2,3,0,美食,快餐,中式快餐
1260,武汉,1072,6,2,1,0,美食,休闲食品,生鲜水果
1261,北京,42,15,2,2,0,美食,快餐,其它快餐
1262,南京,680,12,3,3,2,美食,烘焙糕点,面包
1265,南昌,848,1,2,1,0,美食,休闲茶饮,奶茶
1270,北京,113,11,3,2,2,美食,休闲茶饮,冰激凌
1272,成都,474,1,3,1,0,美食,小吃,其它小吃
1273,南京,499,11,3,8,2,美食,快餐,西式快餐
1274,广州,853,1,3,0,0,美食,休闲茶饮,饮品/甜点
1275,徐州,348,14,1,8,2,美食,快餐,西式快餐
1276,深圳,813,6,1,2,0,美食,快餐,中式快餐
1277,青岛,603,14,3,5,2,美食,快餐,西式快餐
1278,镇江,62,5,3,1,0,美食,休闲茶饮,饮品/甜点
1280,宁波,207,8,3,1,0,美食,火锅,麻辣烫/串串香
1281,无锡,460,11,3,5,2,美食,快餐,西式快餐
1282,武汉,1007,7,2,2,2,美食,快餐,中式快餐
1284,合肥,720,12,3,4,2,美食,快餐,西式快餐
1285,杭州,849,10,0,1,0,美食,快餐,中式快餐
1286,北京,256,18,4,2,0,美食,小吃,其它小吃
1287,武汉,608,5,3,2,0,美食,休闲食品,零食
1288,杭州,1094,4,3,2,2,美食,休闲茶饮,奶茶
1289,上海,554,20,1,1,0,美食,中餐,台湾菜
1290,郑州,962,6,4,2,1,美食,休闲茶饮,饮品/甜点
1291,广州,552,20,2,6,2,美食,中餐,川菜
1292,广州,711,7,3,10,2,美食,快餐,西式快餐
1293,杭州,264,9,3,4,2,美食,烘焙糕点,蛋糕
1294,深圳,194,6,2,2,2,美食,快餐,西式快餐
1295,重庆,272,16,3,2,0,美食,烘焙糕点,蛋糕
1297,北京,19,10,3,8,2,美食,快餐,西式快餐
1298,苏州,868,8,4,2,0,美食,休闲茶饮,奶茶
1299,无锡,68,13,3,9,2,美食,快餐,西式快餐
1300,杭州,485,3,3,2,0,美食,小吃,其它小吃
1301,潍坊,560,9,4,4,2,美食,休闲茶饮,饮品/甜点
1305,金华,201,1,2,0,0,美食,小吃,其它小吃
1307,温州,936,6,4,1,0,美食,休闲食品,零食
1308,杭州,146,6,2,11,0,美食,快餐,中式快餐
1309,上海,554,9,2,5,1,美食,烘焙糕点,蛋糕
1311,广州,488,20,2,5,2,美食,其他美食,西餐
1312,莆田,190,10,3,5,2,美食,快餐,西式快餐
1313,汉中,744,15,3,6,2,美食,快餐,西式快餐
1314,深圳,407,9,3,5,2,美食,快餐,西式快餐
1315,北京,396,11,3,13,2,美食,快餐,西式快餐
1316,上海,1061,18,2,2,0,美食,其他美食,日韩料理
